Pays,ISO3,Année,ECGTE_TaxeEnv_DeviseNat,ECGTE_TaxeEnv_PctPIB,ECGTEN_TaxeEnergie_CarbIncl_DeviseNat,ECGTEN_TaxeEnergie_CarbIncl_PctPIB,ECGTEP_TaxePollution_DeviseNat,ECGTEP_TaxePollution_PctPIB,ECGTER_TaxeRess_DeviseNat,ECGTER_TaxeRess_PctPIB,ECGTET_TaxeTransp_CarbExcl_DeviseNat,ECGTET_TaxeTransp_CarbExcl_PctPIB
South Africa,ZAF,2010,57413350000.0,2.09,49937110000.0,1.82,357270000.0,0.01,0.0,0.0,7118960000.0,0.26
South Africa,ZAF,2011,67579230000.0,2.24,57737430000.0,1.91,98600000.0,0.0,0.0,0.0,9743200000.0,0.32
South Africa,ZAF,2012,74398830000.0,2.29,63273900000.0,1.95,433720000.0,0.01,0.0,0.0,10691210000.0,0.33
South Africa,ZAF,2013,81965610000.0,2.32,69698250000.0,1.97,315770000.0,0.01,0.0,0.0,11951600000.0,0.34
South Africa,ZAF,2014,88782850000.0,2.33,76393870000.0,2.01,206850000.0,0.01,0.0,0.0,12182130000.0,0.32
South Africa,ZAF,2015,111307350000.0,2.75,97952550000.0,2.42,265300000.0,0.01,0.0,0.0,13089510000.0,0.32
South Africa,ZAF,2016,116546980000.0,2.67,102920470000.0,2.36,287320000.0,0.01,0.0,0.0,13339190000.0,0.31
South Africa,ZAF,2017,129232390000.0,2.78,112441480000.0,2.42,892890000.0,0.02,0.0,0.0,15898020000.0,0.34
South Africa,ZAF,2018,137412850000.0,2.82,119209330000.0,2.45,1077690000.0,0.02,0.0,0.0,17125830000.0,0.35
South Africa,ZAF,2019,149474740000.0,2.94,129336720000.0,2.55,1085620000.0,0.02,0.0,0.0,19052400000.0,0.38
South Africa,ZAF,2020,144987170000.0,2.92,124267700000.0,2.5,1712250000.0,0.03,0.0,0.0,19007220000.0,0.38
South Africa,ZAF,2021,0.0,0.0,0.0,0.0,2662040000.0,0.05,0.0,0.0,0.0,0.0
Spain,ESP,2015,20883822000.0,1.93710944891531,17439822000.0,1.61765619260694,842000000.0,0.0781009412925799,30000000.0,0.0027826938702819,2572000000.0,0.238569621145505
Spain,ESP,2016,20772000000.0,1.86392921878645,17165000000.0,1.54026309649863,890000000.0,0.0798621704563809,30000000.0,0.0026919832738105,2687000000.0,0.241111968557635
Spain,ESP,2017,21401000000.0,1.84095890552365,17729000000.0,1.52508576403106,916000000.0,0.0787962411784339,27000000.0,0.0023225966286219,2729000000.0,0.234754303685531
Spain,ESP,2018,22076000000.0,1.83376956935987,18283000000.0,1.51869944902185,940000000.0,0.0780822338828717,27000000.0,0.0022427875689761,2826000000.0,0.234745098886165
St. Kitts and Nevis,KNA,2015,18589409.0,0.718375864850681,0.0,0.0,0.0,0.0,0.0,0.0,18589409.0,0.718375864850681
St. Kitts and Nevis,KNA,2016,20897018.0,0.767103953126998,0.0,0.0,0.0,0.0,0.0,0.0,20897018.0,0.767103953126998
St. Kitts and Nevis,KNA,2017,20339522.0,0.710247403874607,0.0,0.0,0.0,0.0,0.0,0.0,20339522.0,0.710247403874607
St. Kitts and Nevis,KNA,2018,20780704.0,0.714685779335344,0.0,0.0,0.0,0.0,0.0,0.0,20780704.0,0.714685779335344
St. Kitts and Nevis,KNA,2019,24810764.0,0.829464091094484,0.0,0.0,0.0,0.0,0.0,0.0,24810764.0,0.829464091094484
St. Lucia,LCA,1995,1030000.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1030000.0,0.05
St. Lucia,LCA,1996,1570000.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1570000.0,0.07
St. Lucia,LCA,1997,3590000.0,0.17,2630000.0,0.12,0.0,0.0,0.0,0.0,960000.0,0.04
St. Lucia,LCA,1998,6180000.0,0.26,2520000.0,0.11,0.0,0.0,0.0,0.0,3650000.0,0.15
St. Lucia,LCA,1999,8280000.0,0.33,2460000.0,0.1,0.0,0.0,0.0,0.0,5810000.0,0.23
St. Lucia,LCA,2000,10440000.0,0.41,2950000.0,0.12,0.0,0.0,0.0,0.0,7490000.0,0.3
St. Lucia,LCA,2001,9190000.0,0.38,2970000.0,0.12,0.0,0.0,0.0,0.0,6220000.0,0.26
St. Lucia,LCA,2002,5240000.0,0.22,2720000.0,0.11,0.0,0.0,0.0,0.0,2520000.0,0.1
St. Lucia,LCA,2003,8170000.0,0.31,3110000.0,0.12,0.0,0.0,0.0,0.0,5060000.0,0.19
St. Lucia,LCA,2004,9530000.0,0.33,3210000.0,0.11,0.0,0.0,0.0,0.0,6320000.0,0.22
St. Lucia,LCA,2005,10330000.0,0.34,2780000.0,0.09,0.0,0.0,0.0,0.0,7550000.0,0.25
St. Lucia,LCA,2006,13740000.0,0.4,3440000.0,0.1,0.0,0.0,0.0,0.0,10300000.0,0.3
St. Lucia,LCA,2007,15900000.0,0.44,3600000.0,0.1,0.0,0.0,0.0,0.0,12300000.0,0.34
St. Lucia,LCA,2008,25700000.0,0.66,3600000.0,0.09,0.0,0.0,0.0,0.0,22100000.0,0.57
St. Lucia,LCA,2009,21400000.0,0.57,4100000.0,0.11,0.0,0.0,0.0,0.0,17300000.0,0.46
St. Lucia,LCA,2010,21200000.0,0.53,3900000.0,0.1,0.0,0.0,0.0,0.0,17300000.0,0.43
St. Lucia,LCA,2011,20700000.0,0.49,3900000.0,0.09,0.0,0.0,0.0,0.0,16800000.0,0.4
St. Lucia,LCA,2012,19400000.0,0.45,3900000.0,0.09,0.0,0.0,0.0,0.0,15500000.0,0.36
St. Lucia,LCA,2013,21600000.0,0.48,3800000.0,0.09,0.0,0.0,0.0,0.0,17800000.0,0.4
St. Lucia,LCA,2014,23400000.0,0.5,7600000.0,0.16,0.0,0.0,0.0,0.0,15800000.0,0.34
St. Lucia,LCA,2015,29800000.0,0.61,14500000.0,0.3,0.0,0.0,0.0,0.0,15300000.0,0.31
St. Lucia,LCA,2016,39300000.0,0.78,21400000.0,0.43,0.0,0.0,0.0,0.0,17900000.0,0.36
St. Lucia,LCA,2017,51570000.0,0.96,20670000.0,0.38,0.0,0.0,0.0,0.0,30900000.0,0.57
St. Lucia,LCA,2018,56610000.0,1.02,20270000.0,0.37,0.0,0.0,0.0,0.0,36340000.0,0.65
St. Lucia,LCA,2019,66970000.0,1.18,20790000.0,0.37,0.0,0.0,0.0,0.0,46180000.0,0.82
St. Lucia,LCA,2020,33490000.0,0.82,18410000.0,0.45,0.0,0.0,0.0,0.0,15090000.0,0.37
St. Lucia,LCA,2021,44550000.0,0.98,19860000.0,0.44,0.0,0.0,0.0,0.0,24680000.0,0.54
Sweden,SWE,1995,50541000000.0,2.65,43270000000.0,2.27,1287000000.0,0.07,0.0,0.0,5984000000.0,0.31
Sweden,SWE,1996,57087000000.0,2.92,48503000000.0,2.48,1676000000.0,0.09,70000000.0,0.0,6838000000.0,0.35
Sweden,SWE,1997,56073000000.0,2.74,47880000000.0,2.34,1611000000.0,0.08,131000000.0,0.01,6451000000.0,0.32
Sweden,SWE,1998,59620000000.0,2.77,51103000000.0,2.37,1509000000.0,0.07,142000000.0,0.01,6866000000.0,0.32
Sweden,SWE,1999,60088000000.0,2.65,51152000000.0,2.26,1539000000.0,0.07,140000000.0,0.01,7257000000.0,0.32
Sweden,SWE,2000,62331390000.0,2.59,52058000000.0,2.16,2520730000.0,0.11,146670000.0,0.01,7606000000.0,0.32
Sweden,SWE,2001,66175590000.0,2.64,56000000000.0,2.24,2390160000.0,0.1,147430000.0,0.01,7638000000.0,0.31
Sweden,SWE,2002,70349980000.0,2.71,59580000000.0,2.29,2471200000.0,0.1,142780000.0,0.01,8156000000.0,0.31
Sweden,SWE,2003,73557780000.0,2.72,62583000000.0,2.32,2434600000.0,0.09,213180000.0,0.01,8327000000.0,0.31
Sweden,SWE,2004,75223100000.0,2.66,63995000000.0,2.26,2232100000.0,0.08,214000000.0,0.01,8782000000.0,0.31
Sweden,SWE,2005,79180020000.0,2.7,65900000000.0,2.25,2098500000.0,0.07,210520000.0,0.01,10971000000.0,0.37
Sweden,SWE,2006,80986840000.0,2.59,66894000000.0,2.14,2094600000.0,0.07,270240000.0,0.01,11728000000.0,0.38
Sweden,SWE,2007,82972040000.0,2.5,67635000000.0,2.04,1919000000.0,0.06,295040000.0,0.01,13123000000.0,0.4
Sweden,SWE,2008,87003250000.0,2.55,69172000000.0,2.03,1490700000.0,0.04,294550000.0,0.01,16046000000.0,0.47
Sweden,SWE,2009,88435680000.0,2.65,70633000000.0,2.11,1233400000.0,0.04,191280000.0,0.01,16378000000.0,0.49
Sweden,SWE,2010,91207530000.0,2.55,73440000000.0,2.06,1196600000.0,0.03,170930000.0,0.01,16400000000.0,0.46
Sweden,SWE,2011,87939350000.0,2.36,70845000000.0,1.9,1166000000.0,0.03,207350000.0,0.01,15721000000.0,0.42
Sweden,SWE,2012,88974690000.0,2.38,72130000000.0,1.93,1025000000.0,0.03,217690000.0,0.01,15602000000.0,0.42
Sweden,SWE,2013,88782930000.0,2.32,71197000000.0,1.86,901000000.0,0.02,182930000.0,0.01,16502000000.0,0.43
Sweden,SWE,2014,86889130000.0,2.18,68956000000.0,1.73,970000000.0,0.02,159130000.0,0.0,16804000000.0,0.42
Sweden,SWE,2015,92895960000.0,2.18,72918000000.0,1.71,1059000000.0,0.03,165960000.0,0.0,18753000000.0,0.44
Sweden,SWE,2016,98264070000.0,2.23,77333000000.0,1.75,1062000000.0,0.02,171070000.0,0.0,19698000000.0,0.45
Sweden,SWE,2017,98853820000.0,2.14,77048000000.0,1.67,1706000000.0,0.04,175820000.0,0.0,19924000000.0,0.43
Sweden,SWE,2018,101064570000.0,2.09,77388270000.0,1.6,2416000000.0,0.05,157300000.0,0.0,21103000000.0,0.44
Sweden,SWE,2019,105598050000.0,2.09,80477330000.0,1.59,2538000000.0,0.05,146720000.0,0.0,22436000000.0,0.44
Sweden,SWE,2020,99722290000.0,1.98,74642000000.0,1.48,2870000000.0,0.06,135290000.0,0.0,22075000000.0,0.44
Sweden,SWE,2021,103090310000.0,1.89,76684000000.0,1.41,3252000000.0,0.06,139310000.0,0.0,23015000000.0,0.42
Switzerland,CHE,2008,8165379173.751,1.32972467977369,5587373161.681,0.909898711388233,203544177.5,0.033146986868174,0.0,0.0,2374461834.57,0.386678981517278
Switzerland,CHE,2009,8342109013.77674,1.38452909593801,5795057965.502,0.961798311749987,188157086.614735,0.031228189489589,0.0,0.0,2358893961.66,0.391502594698428
Switzerland,CHE,2010,8768075585.759,1.40538062930937,6119649923.099,0.980880853039935,192258169.77,0.0308158734466294,0.0,0.0,2456167492.89,0.393683902822806
Switzerland,CHE,2011,8641477724.6175,1.35974421741259,5909809328.3775,0.929913762015511,193879748.57,0.0305071511369467,0.0,0.0,2537788647.67,0.399323304260134
Switzerland,CHE,2012,8766891424.97314,1.36216228110442,5980563058.16814,0.929234437008908,193834158.355,0.0301171266417972,0.0,0.0,2592494208.45,0.402810717453715
Switzerland,CHE,2013,8727708459.557,1.33294609093889,6042843125.087,0.922897935817449,202207210.85,0.0308822542035098,0.0,0.0,2482658123.62,0.379165900917928
Switzerland,CHE,2014,8884724790.94,1.33453850438436,6177358062.005,0.927875919974627,193662067.905,0.0290891943801646,0.0,0.0,2513704661.03,0.37757339002957
Switzerland,CHE,2015,9133408856.68001,1.36762093225556,6306106989.73,0.944265613806408,200248689.73,0.0299848943618896,0.0,0.0,2627053177.22001,0.393370424087261
Switzerland,CHE,2016,9486461366.53,1.40019916613974,6637768872.57,0.979732914234223,257880230.26,0.0380630531683759,0.0,0.0,2590812263.7,0.382403198737137
Switzerland,CHE,2017,9635443602.305,1.40742595940913,6701816409.61,0.978918125557065,260217047.205,0.0380092751754053,0.0,0.0,2673410145.49,0.390498558676663
Switzerland,CHE,2018,10099327446.38,1.42300046615245,7096626708.83,0.999918377574217,272306511.68,0.0383681284832369,0.0,0.0,2730394225.87,0.384713960095001
Switzerland,CHE,2019,10203705524.9925,1.42254887643313,7105701175.0,0.990640821416029,271150342.872526,0.0378024056704688,0.0,0.0,2826854007.12,0.394105649346639
Switzerland,CHE,2020,9810553317.2188,1.41379837190611,6721442283.57,0.968626727780335,266512505.2588,0.0384071044561968,0.0,0.0,2822598528.39,0.406764539669579
Thailand,THA,2015,264768930000.0,1.92650573217264,140564700000.0,1.02277370796916,0.0,0.0,0.0,0.0,124204230000.0,0.903732024203477
Thailand,THA,2016,343007210000.0,2.35092040711602,195466400000.0,1.33969763686747,0.0,0.0,0.0,0.0,147540810000.0,1.01122277024856
Thailand,THA,2017,389841740000.0,2.51694878267099,238573400000.0,1.54030973878703,0.0,0.0,0.0,0.0,151268340000.0,0.976639043883966
Thailand,THA,2018,424037290000.0,2.58980276660667,247371400000.0,1.5108179191018,0.0,0.0,0.0,0.0,176665890000.0,1.07898484750487
Thailand,THA,2019,424002910000.0,2.51050116482902,231027000000.0,1.36789993400506,0.0,0.0,0.0,0.0,192975910000.0,1.14260123082396
Thailand,THA,2020,386729350000.0,2.46935537156732,246953000000.0,1.57685140027428,0.0,0.0,0.0,0.0,139776350000.0,0.892503971293033
Togo,TGO,2000,11773230000.0,1.11,11773230000.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0
Togo,TGO,2001,9067470000.0,0.84,9067470000.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0
Togo,TGO,2002,8798800000.0,0.74,8798800000.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0
Togo,TGO,2003,13381400000.0,1.09,13381400000.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0
Togo,TGO,2004,13415540000.0,1.13,13415540000.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0
Togo,TGO,2005,11852200000.0,0.99,11852200000.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
Togo,TGO,2006,24439340000.0,1.99,24439340000.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0
Togo,TGO,2007,15915110000.0,1.25,15915110000.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0
Togo,TGO,2008,24926150000.0,1.68,24813990000.0,1.67,112160000.0,0.01,0.0,0.0,0.0,0.0
Togo,TGO,2009,12742150000.0,0.8,12620080000.0,0.79,122060000.0,0.01,0.0,0.0,0.0,0.0
Togo,TGO,2010,15566590000.0,0.92,15437910000.0,0.91,128680000.0,0.01,0.0,0.0,0.0,0.0
Togo,TGO,2011,45376480000.0,2.49,45247660000.0,2.48,128820000.0,0.01,0.0,0.0,0.0,0.0
Togo,TGO,2012,56981290000.0,2.88,56825040000.0,2.87,156250000.0,0.01,0.0,0.0,0.0,0.0
Togo,TGO,2013,66358620000.0,3.11,65497200000.0,3.07,212070000.0,0.01,645990000.0,0.03,3350000.0,0.0
Togo,TGO,2014,37381250000.0,1.66,36312230000.0,1.61,287650000.0,0.01,596610000.0,0.03,184760000.0,0.01
Togo,TGO,2015,33721750000.0,1.36,32652000000.0,1.32,314650000.0,0.01,468330000.0,0.02,286780000.0,0.01
Togo,TGO,2016,37986220000.0,1.06,36857350000.0,1.03,359530000.0,0.01,460850000.0,0.01,308490000.0,0.01
Togo,TGO,2017,39813270000.0,1.07,38590960000.0,1.04,331330000.0,0.01,580340000.0,0.02,310640000.0,0.01
Togo,TGO,2018,46936550000.0,1.19,45926000000.0,1.16,406790000.0,0.01,292020000.0,0.01,311730000.0,0.01
Togo,TGO,2019,30202550000.0,0.71,29017590000.0,0.69,360180000.0,0.01,0.0,0.0,824780000.0,0.02
Togo,TGO,2020,35901260000.0,0.82,34698560000.0,0.8,83590000.0,0.0,0.0,0.0,1119110000.0,0.03
Trinidad and Tobago,TTO,1995,130390000.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,130390000.0,0.41
Trinidad and Tobago,TTO,1996,173110000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,173110000.0,0.5
Trinidad and Tobago,TTO,1997,201400000.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,201400000.0,0.56
Trinidad and Tobago,TTO,1998,218490000.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,218490000.0,0.57
Trinidad and Tobago,TTO,1999,297090000.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,297090000.0,0.69
Trinidad and Tobago,TTO,2000,239390000.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,239390000.0,0.47
Trinidad and Tobago,TTO,2001,216400000.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,216400000.0,0.39
Trinidad and Tobago,TTO,2002,212210000.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,212210000.0,0.38
Trinidad and Tobago,TTO,2003,212010000.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,212010000.0,0.3
Trinidad and Tobago,TTO,2004,203110000.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,203110000.0,0.24
Trinidad and Tobago,TTO,2005,216870000.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,216870000.0,0.22
Trinidad and Tobago,TTO,2006,248830000.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,248830000.0,0.22
Trinidad and Tobago,TTO,2007,338410000.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,338410000.0,0.25
Trinidad and Tobago,TTO,2008,466020000.0,0.27,96490000.0,0.06,0.0,0.0,0.0,0.0,369520000.0,0.21
Trinidad and Tobago,TTO,2009,421250000.0,0.35,93850000.0,0.08,0.0,0.0,0.0,0.0,327400000.0,0.27
Trinidad and Tobago,TTO,2010,480440000.0,0.34,104960000.0,0.07,0.0,0.0,0.0,0.0,375490000.0,0.27
Trinidad and Tobago,TTO,2011,529610000.0,0.33,101050000.0,0.06,0.0,0.0,0.0,0.0,428560000.0,0.26
Trinidad and Tobago,TTO,2012,623040000.0,0.36,98700000.0,0.06,0.0,0.0,0.0,0.0,524340000.0,0.3
Trinidad and Tobago,TTO,2013,654150000.0,0.36,102610000.0,0.06,0.0,0.0,0.0,0.0,551540000.0,0.3
Trinidad and Tobago,TTO,2014,662950000.0,0.35,93550000.0,0.05,0.0,0.0,0.0,0.0,569400000.0,0.3
Trinidad and Tobago,TTO,2015,663380000.0,0.39,87900000.0,0.05,0.0,0.0,0.0,0.0,575480000.0,0.34
Trinidad and Tobago,TTO,2016,700850000.0,0.45,131850000.0,0.08,0.0,0.0,0.0,0.0,569000000.0,0.36
Trinidad and Tobago,TTO,2017,516850000.0,0.32,101700000.0,0.06,0.0,0.0,0.0,0.0,415150000.0,0.26
Trinidad and Tobago,TTO,2018,431890000.0,0.26,98220000.0,0.06,0.0,0.0,0.0,0.0,333670000.0,0.2
Trinidad and Tobago,TTO,2019,314160000.0,0.2,23180000.0,0.01,0.0,0.0,0.0,0.0,290980000.0,0.18
Trinidad and Tobago,TTO,2020,227160000.0,0.16,6080000.0,0.0,0.0,0.0,0.0,0.0,221090000.0,0.16
Trinidad and Tobago,TTO,2021,251810000.0,0.15,330000.0,0.0,0.0,0.0,0.0,0.0,251470000.0,0.15
Tunisia,TUN,2000,516900000.0,1.76,259980000.0,0.88,10660000.0,0.04,0.0,0.0,246260000.0,0.84
Tunisia,TUN,2001,567320000.0,1.79,270400000.0,0.85,12340000.0,0.04,0.0,0.0,284580000.0,0.9
Tunisia,TUN,2002,573370000.0,1.74,271850000.0,0.83,17590000.0,0.05,0.0,0.0,283940000.0,0.86
Tunisia,TUN,2003,549570000.0,1.55,267440000.0,0.76,15920000.0,0.05,0.0,0.0,266220000.0,0.75
Tunisia,TUN,2004,579500000.0,1.49,274540000.0,0.71,9790000.0,0.03,0.0,0.0,295170000.0,0.76
Tunisia,TUN,2005,607690000.0,1.45,269020000.0,0.64,12570000.0,0.03,0.0,0.0,326090000.0,0.78
Tunisia,TUN,2006,634780000.0,1.39,262930000.0,0.57,13310000.0,0.03,0.0,0.0,358530000.0,0.78
Tunisia,TUN,2007,682410000.0,1.37,271070000.0,0.54,14920000.0,0.03,0.0,0.0,396420000.0,0.8
Tunisia,TUN,2008,717480000.0,1.3,261530000.0,0.47,14650000.0,0.03,0.0,0.0,441300000.0,0.8
Tunisia,TUN,2009,756290000.0,1.29,256960000.0,0.44,15360000.0,0.03,0.0,0.0,483970000.0,0.83
Tunisia,TUN,2010,863800000.0,1.31,268350000.0,0.41,16760000.0,0.03,0.0,0.0,578700000.0,0.88
Tunisia,TUN,2011,754310000.0,1.11,266410000.0,0.39,17240000.0,0.03,0.0,0.0,470670000.0,0.7
Tunisia,TUN,2012,870290000.0,1.18,262700000.0,0.36,16200000.0,0.02,0.0,0.0,591390000.0,0.8
Tunisia,TUN,2013,930460000.0,1.18,257810000.0,0.33,36820000.0,0.05,0.0,0.0,635830000.0,0.8
Tunisia,TUN,2014,1012080000.0,1.19,278950000.0,0.33,61450000.0,0.07,0.0,0.0,671680000.0,0.79
Tunisia,TUN,2015,1143150000.0,1.27,304610000.0,0.34,77160000.0,0.09,0.0,0.0,761380000.0,0.85
Tunisia,TUN,2016,1440010000.0,1.51,648800000.0,0.68,42710000.0,0.05,0.0,0.0,748500000.0,0.79
Tunisia,TUN,2017,1601690000.0,1.57,705030000.0,0.69,14730000.0,0.01,0.0,0.0,881930000.0,0.87
Tunisia,TUN,2018,1710750000.0,1.51,756580000.0,0.67,17440000.0,0.02,0.0,0.0,936730000.0,0.83
Tunisia,TUN,2019,1682810000.0,1.37,759870000.0,0.62,16710000.0,0.01,0.0,0.0,906240000.0,0.74
Tunisia,TUN,2020,1554940000.0,1.3,726760000.0,0.61,14680000.0,0.01,0.0,0.0,813510000.0,0.68
"Türkiye, Rep. of",TUR,1995,126520000.0,1.18,103200000.0,0.97,0.0,0.0,0.0,0.0,23320000.0,0.22
"Türkiye, Rep. of",TUR,1996,359270000.0,1.77,303900000.0,1.49,0.0,0.0,0.0,0.0,55370000.0,0.27
"Türkiye, Rep. of",TUR,1997,762120000.0,1.92,637500000.0,1.61,0.0,0.0,0.0,0.0,124620000.0,0.31
"Türkiye, Rep. of",TUR,1998,1289490000.0,1.79,1069600000.0,1.49,0.0,0.0,0.0,0.0,219890000.0,0.31
"Türkiye, Rep. of",TUR,1999,2716570000.0,2.53,2248000000.0,2.09,0.0,0.0,0.0,0.0,468570000.0,0.44
"Türkiye, Rep. of",TUR,2000,4125550000.0,2.41,3268800000.0,1.91,0.0,0.0,0.0,0.0,856750000.0,0.5
"Türkiye, Rep. of",TUR,2001,6550430000.0,2.65,5658500000.0,2.29,0.0,0.0,0.0,0.0,891930000.0,0.36
"Türkiye, Rep. of",TUR,2002,12490680000.0,3.45,11126800000.0,3.07,0.0,0.0,0.0,0.0,1363880000.0,0.38
"Türkiye, Rep. of",TUR,2003,18906550000.0,4.0,15103430000.0,3.2,0.0,0.0,0.0,0.0,3803120000.0,0.81
"Türkiye, Rep. of",TUR,2004,20389920000.0,3.5,15758100000.0,2.7,0.0,0.0,0.0,0.0,4631810000.0,0.8
"Türkiye, Rep. of",TUR,2005,26725500000.0,3.93,19397970000.0,2.85,0.0,0.0,0.0,0.0,7327530000.0,1.08
"Türkiye, Rep. of",TUR,2006,24689220000.0,3.1,20550740000.0,2.58,0.0,0.0,0.0,0.0,4138480000.0,0.52
"Türkiye, Rep. of",TUR,2007,26345080000.0,2.97,22051750000.0,2.48,0.0,0.0,0.0,0.0,4293330000.0,0.48
"Türkiye, Rep. of",TUR,2008,32333600000.0,3.22,23941460000.0,2.39,0.0,0.0,0.0,0.0,8392140000.0,0.84
"Türkiye, Rep. of",TUR,2009,33621820000.0,3.34,25524960000.0,2.54,0.0,0.0,0.0,0.0,8096860000.0,0.81
"Türkiye, Rep. of",TUR,2010,43263610000.0,3.71,31697180000.0,2.72,0.0,0.0,0.0,0.0,11566430000.0,0.99
"Türkiye, Rep. of",TUR,2011,48543040000.0,3.46,33572620000.0,2.39,0.0,0.0,0.0,0.0,14970420000.0,1.07
"Türkiye, Rep. of",TUR,2012,51423060000.0,3.25,35934620000.0,2.27,0.0,0.0,0.0,0.0,15488440000.0,0.98
"Türkiye, Rep. of",TUR,2013,63616540000.0,3.49,45158150000.0,2.48,0.0,0.0,0.0,0.0,18458380000.0,1.01
"Türkiye, Rep. of",TUR,2014,66863510000.0,3.25,45628140000.0,2.22,0.0,0.0,0.0,0.0,21235370000.0,1.03
"Türkiye, Rep. of",TUR,2015,77558880000.0,3.3,50829560000.0,2.16,0.0,0.0,0.0,0.0,26729330000.0,1.14
"Türkiye, Rep. of",TUR,2016,85537020000.0,3.26,56296380000.0,2.14,0.0,0.0,0.0,0.0,29240630000.0,1.11
"Türkiye, Rep. of",TUR,2017,96941250000.0,3.09,63602590000.0,2.03,0.0,0.0,0.0,0.0,33338670000.0,1.06
"Türkiye, Rep. of",TUR,2018,86448290000.0,2.3,55593470000.0,1.48,0.0,0.0,0.0,0.0,30854820000.0,0.82
"Türkiye, Rep. of",TUR,2019,90204260000.0,2.09,60996640000.0,1.42,0.0,0.0,0.0,0.0,29207620000.0,0.68
"Türkiye, Rep. of",TUR,2020,132522390000.0,2.63,69009450000.0,1.37,0.0,0.0,0.0,0.0,63512940000.0,1.26
"Türkiye, Rep. of",TUR,2021,116584580000.0,1.61,31292150000.0,0.43,0.0,0.0,0.0,0.0,85292430000.0,1.18
Uganda,UGA,1995,130074550000.0,2.42,119661930000.0,2.23,660000.0,0.0,0.0,0.0,10411970000.0,0.19
Uganda,UGA,1996,163511160000.0,2.67,150761000000.0,2.46,660000.0,0.0,0.0,0.0,12749500000.0,0.21
Uganda,UGA,1997,214279740000.0,3.23,197455880000.0,2.98,660000.0,0.0,0.0,0.0,16823210000.0,0.25
Uganda,UGA,1998,208299180000.0,2.75,188271670000.0,2.49,660000.0,0.0,0.0,0.0,20026850000.0,0.27
Uganda,UGA,1999,210626070000.0,2.58,193208190000.0,2.37,660000.0,0.0,0.0,0.0,17417230000.0,0.21
Uganda,UGA,2000,215092550000.0,2.3,197201590000.0,2.11,660000.0,0.0,0.0,0.0,17890300000.0,0.19
Uganda,UGA,2001,218109110000.0,2.12,199298450000.0,1.94,660000.0,0.0,0.0,0.0,18810000000.0,0.18
Uganda,UGA,2002,245415690000.0,2.26,222167340000.0,2.05,660000.0,0.0,0.0,0.0,23247690000.0,0.21
Uganda,UGA,2003,271114630000.0,2.18,240676280000.0,1.93,660000.0,0.0,0.0,0.0,30437690000.0,0.25
Uganda,UGA,2004,312521260000.0,2.03,269812630000.0,1.76,660000.0,0.0,0.0,0.0,42707970000.0,0.28
Uganda,UGA,2005,361465240000.0,2.25,309024220000.0,1.93,660000.0,0.0,0.0,0.0,52440360000.0,0.33
Uganda,UGA,2006,473983600000.0,2.6,400011040000.0,2.2,10762130000.0,0.06,0.0,0.0,63210430000.0,0.35
Uganda,UGA,2007,604911530000.0,2.86,517353720000.0,2.44,21231360000.0,0.1,0.0,0.0,66326450000.0,0.31
Uganda,UGA,2008,699490860000.0,2.86,632827670000.0,2.58,26665040000.0,0.11,0.0,0.0,39998150000.0,0.16
Uganda,UGA,2009,764680930000.0,1.58,686838890000.0,1.42,30008200000.0,0.06,0.0,0.0,47833840000.0,0.1
Uganda,UGA,2010,888303800000.0,1.64,790818410000.0,1.46,33389100000.0,0.06,0.0,0.0,64096280000.0,0.12
Uganda,UGA,2011,966399580000.0,1.49,866242680000.0,1.34,32735580000.0,0.05,0.0,0.0,67421310000.0,0.1
Uganda,UGA,2012,1080478500000.0,1.55,981566070000.0,1.41,35126020000.0,0.05,0.0,0.0,63786420000.0,0.09
Uganda,UGA,2013,1043540130000.0,1.39,930141910000.0,1.24,43415490000.0,0.06,0.0,0.0,69982730000.0,0.09
Uganda,UGA,2014,1292860110000.0,1.56,1146917940000.0,1.39,53084970000.0,0.06,0.0,0.0,92857200000.0,0.11
